X,Y,Z,Radius,Color_12,Color_6,Color_4,Color_2,Color_1
31.41767265,-262.17412,431.9189123,1,12,6,4,2,1
-254.3793147,-377.5970649,466.5983253,1,1,1,1,1,1
268.796544,305.9558282,455.8194918,1,2,2,2,2,1
-4.567233582,-216.4872168,468.0663618,1,3,3,3,1,1
639.126388,38.98466241,249.1235708,1,4,4,4,2,1
-53.19720047,423.5323475,462.353409,1,5,5,1,1,1
-622.3913952,-32.93589623,283.8286427,1,6,6,2,2,1
-234.9248891,485.0565209,421.4696365,1,7,1,3,1,1
274.7919123,-120.6169536,422.760233,1,8,2,4,2,1
43.65468292,505.7808001,449.854059,1,9,3,1,1,1
486.0502943,197.990475,436.0389697,1,10,4,2,2,1
143.1274232,-566.6338466,356.3885455,1,11,5,3,1,1
-102.1150273,-642.1486844,228.6252883,1,12,6,4,2,1
-301.1299717,203.9167514,437.2332129,1,1,1,1,1,1
-479.7994741,275.5463625,403.8046112,1,2,2,2,2,1
499.9229653,138.7462502,441.3634831,1,3,3,3,1,1
532.1361073,353.061926,252.6358077,1,4,4,4,2,1
-88.00337745,16.68699333,639.2886881,1,5,5,1,1,1
231.2830166,-526.1684166,372.3428112,1,6,6,2,2,1
0.695199832,116.449585,603.3549449,1,7,1,3,1,1
-428.2766905,436.0287258,307.6018197,1,8,2,4,2,1
-408.1978405,-346.2972794,425.509747,1,9,3,1,1,1
453.3189362,-10.21682966,466.5620012,1,10,4,2,2,1
435.2301033,220.2867739,460.5291604,1,11,5,3,1,1
-78.07756252,405.5159523,457.9426875,1,12,6,4,2,1
-275.1565558,-605.2909261,198.178228,1,1,1,1,1,1
67.94973828,626.7003854,269.4841725,1,2,2,2,2,1
-0.979767898,179.6692961,512.4633225,1,3,3,3,1,1
375.2783935,-140.5609761,453.223897,1,4,4,4,2,1
155.8826902,301.1725744,428.265021,1,5,5,1,1,1
-475.6680719,194.9141687,445.2114415,1,6,6,2,2,1
-463.8798451,106.6494587,464.2874697,1,7,1,3,1,1
4.542519244,559.4383319,395.3619023,1,8,2,4,2,1
6.245322556,-2.19212947,699.6387417,1,9,3,1,1,1
529.8962214,-170.6348244,399.2100309,1,10,4,2,2,1
99.2015462,107.7868964,559.6617418,1,11,5,3,1,1
242.8392766,-43.90357958,441.9241101,1,12,6,4,2,1
-290.5613831,319.7104232,463.6543037,1,1,1,1,1,1
-72.89460202,-0.82864675,658.5930157,1,2,2,2,2,1
-54.11579894,100.0900832,607.1168555,1,3,3,3,1,1
-592.2973536,48.84856473,339.1042732,1,4,4,4,2,1
198.8973354,-449.6625625,458.8793348,1,5,5,1,1,1
-37.04446704,36.62452931,678.2557746,1,6,6,2,2,1
354.1810776,-159.4488861,447.9843487,1,7,1,3,1,1
-340.4850685,-443.348075,395.9962354,1,8,2,4,2,1
-162.1096157,-133.6596077,474.9289552,1,9,3,1,1,1
-40.39797535,285.4083506,424.0807978,1,10,4,2,2,1
-160.8907737,143.0033317,469.3965079,1,11,5,3,1,1
-400.7261329,-56.08308229,454.7927489,1,12,6,4,2,1
105.9422281,-251.9536308,428.0742013,1,1,1,1,1,1
-249.3418134,-527.8246266,357.5352505,1,2,2,2,2,1
429.0086493,-134.6706263,466.3736349,1,3,3,3,1,1
108.3510366,635.4666652,240.1914924,1,4,4,4,2,1
-422.6924338,-297.8426246,442.8005529,1,5,5,1,1,1
-362.3754988,64.19435217,439.0622447,1,6,6,2,2,1
-283.4352416,-21.47169024,424.8910308,1,7,1,3,1,1
-220.5990185,-46.54213158,459.2684902,1,8,2,4,2,1
-190.2604734,474.3199611,447.4626181,1,9,3,1,1,1
109.4706856,-297.2019628,423.4283438,1,10,4,2,2,1
76.83195903,328.2655849,427.6828304,1,11,5,3,1,1
310.5355523,-266.6192134,456.5925225,1,12,6,4,2,1
425.9427715,88.96917903,464.3377788,1,1,1,1,1,1
-295.0222825,-143.7053912,425.3998154,1,2,2,2,2,1
-136.5781961,361.7358778,447.2153913,1,3,3,3,1,1
523.0567695,422.7626368,182.434428,1,4,4,4,2,1
360.0338864,544.0448752,224.1200974,1,5,5,1,1,1
342.3325379,289.7319894,466.2853572,1,6,6,2,2,1
477.6808771,191.6419637,444.7172177,1,7,1,3,1,1
175.8520174,-4.699319492,517.5698623,1,8,2,4,2,1
-201.6765914,8.413350517,484.3340994,1,9,3,1,1,1
64.17628701,-661.9337866,197.8880947,1,10,4,2,2,1
-553.2528102,22.62746269,403.2422575,1,11,5,3,1,1
-204.6532267,500.0552576,419.915653,1,12,6,4,2,1
-475.5006398,195.9730318,445.0196442,1,1,1,1,1,1
-282.1796287,-38.69424386,424.7635969,1,2,2,2,2,1
258.7217586,-507.4951949,380.3573133,1,3,3,3,1,1
318.75271,-274.3683176,460.5078457,1,4,4,4,2,1
527.6964196,63.03722375,429.5671177,1,5,5,1,1,1
-363.6899475,479.6071454,325.1958568,1,6,6,2,2,1
-211.4341822,-397.1825334,466.3943425,1,7,1,3,1,1
446.6020959,-514.7241228,164.2940809,1,8,2,4,2,1
452.2705627,-228.9163489,450.3648502,1,9,3,1,1,1
-195.1058679,641.1333814,187.3228052,1,10,4,2,2,1
-679.1152133,13.53830483,168.7703196,1,11,5,3,1,1
-360.0923445,-388.3808886,431.4094463,1,12,6,4,2,1
-272.5385495,-260.9818599,443.1132645,1,1,1,1,1,1
215.5536686,150.1041989,432.5829185,1,2,2,2,2,1
-388.6321884,-359.1874317,431.8380947,1,3,3,3,1,1
142.8011253,560.3686029,366.6541957,1,4,4,4,2,1
-522.9603122,450.3152119,147.0095991,1,5,5,1,1,1
18.22074731,-110.0379622,610.2572444,1,6,6,2,2,1
-512.4446462,551.1604879,39.49937934,1,7,1,3,1,1
-231.7310827,586.8493245,268.3222165,1,8,2,4,2,1
-240.1021591,5.709906813,446.7207967,1,9,3,1,1,1
-118.5233273,-550.1959205,390.5523078,1,10,4,2,2,1
-6.063959911,140.4960833,568.2732855,1,11,5,3,1,1
303.8229281,-319.5405789,465.3863416,1,12,6,4,2,1
-136.0667728,567.3173178,358.1253866,1,1,1,1,1,1
-498.6313359,-100.1939525,449.2108619,1,2,2,2,2,1
-92.3269314,547.3285066,401.4339404,1,3,3,3,1,1
-353.1299905,108.3976606,439.6508055,1,4,4,4,2,1
-303.7688604,409.7825417,448.1564777,1,5,5,1,1,1
-10.60551825,-174.5691391,518.9754498,1,6,6,2,2,1
266.8568326,71.5615512,427.0678479,1,7,1,3,1,1
-210.2796134,-189.8965345,425.1022113,1,8,2,4,2,1
270.7096365,-482.2088248,404.1936725,1,9,3,1,1,1
59.35823846,-160.3064167,524.4478483,1,10,4,2,2,1
294.6036334,462.359869,410.3494933,1,11,5,3,1,1
-2.531785397,457.7532678,466.5878356,1,12,6,4,2,1
-109.6460695,428.4626011,465.5865515,1,1,1,1,1,1
407.7366027,402.0936117,375.6780718,1,2,2,2,2,1
-93.45854,-617.4479694,281.3862488,1,3,3,3,1,1
105.5699937,-220.4054538,443.5997139,1,4,4,4,2,1
430.8830259,-38.61137988,463.7898838,1,5,5,1,1,1
-481.9304538,-291.4728304,389.9708084,1,6,6,2,2,1
515.5985292,378.604603,250.4423831,1,7,1,3,1,1
64.9139564,165.7466758,514.7186639,1,8,2,4,2,1
-177.5050029,-521.6270189,406.8156706,1,9,3,1,1,1
396.1023347,-7.635953128,451.3241522,1,10,4,2,2,1
178.3130629,162.4413055,445.9299002,1,11,5,3,1,1
-478.9842809,-97.63163928,460.1119039,1,12,6,4,2,1
302.8690081,522.7259575,321.0405169,1,1,1,1,1,1
433.8568287,-76.77945956,465.3352242,1,2,2,2,2,1
75.39436685,490.4832986,456.6754186,1,3,3,3,1,1
-310.2799237,70.76315905,423.6247748,1,4,4,4,2,1
196.9704753,248.599335,423.4842707,1,5,5,1,1,1
444.3534911,-176.6473138,463.7297862,1,6,6,2,2,1
25.87736867,411.4334461,457.6842323,1,7,1,3,1,1
-648.1676401,273.6984656,120.9974844,1,8,2,4,2,1
99.99133163,-275.2649554,423.3787989,1,9,3,1,1,1
-451.8046385,103.264744,466.2991178,1,10,4,2,2,1
-602.7933027,-59.61658313,318.0138379,1,11,5,3,1,1
673.7176923,354.9671261,27.4432303,1,12,6,4,2,1
43.88113849,-29.65034233,677.5482142,1,1,1,1,1,1
-413.1420335,267.2556477,458.7152598,1,2,2,2,2,1
-624.7278011,166.5414889,236.2408532,1,3,3,3,1,1
-139.6451453,-430.184022,466.5207249,1,4,4,4,2,1
-38.22654682,106.459583,608.0536473,1,5,5,1,1,1
-119.563503,80.76396138,562.897118,1,6,6,2,2,1
591.4811368,-215.8420936,270.9874206,1,7,1,3,1,1
114.8233538,-519.3326925,429.1283215,1,8,2,4,2,1
-299.9919355,81.63768286,422.8797609,1,9,3,1,1,1
-4.538517476,-157.5661229,543.4039266,1,10,4,2,2,1
-458.6596277,457.5369649,233.5378101,1,11,5,3,1,1
-195.690269,-71.41034014,476.9169373,1,12,6,4,2,1
522.1985936,370.1947237,249.5531811,1,1,1,1,1,1
372.5346265,-4.410816357,441.0202031,1,2,2,2,2,1
-411.123567,138.8273064,464.0830054,1,3,3,3,1,1
-92.6242427,-124.2246087,547.2867603,1,4,4,4,2,1
265.2870831,263.8611971,441.7196957,1,5,5,1,1,1
-143.9865676,-151.9033403,475.8176074,1,6,6,2,2,1
150.5267047,-512.1949672,427.0567014,1,7,1,3,1,1
-192.896233,-202.4258165,426.064541,1,8,2,4,2,1
724.8557135,0.818918392,82.71242906,1,9,3,1,1,1
396.4389563,-25.70173217,451.785481,1,10,4,2,2,1
263.7798895,-301.3510327,453.1220666,1,11,5,3,1,1
-9.202635511,-1.973873139,699.269871,1,12,6,4,2,1
-10.58921801,-210.181615,474.5528901,1,1,1,1,1,1
-340.3984558,-152.9030177,441.2821877,1,2,2,2,2,1
-629.9762137,254.2257957,168.5913762,1,3,3,3,1,1
82.22472543,-146.5103237,528.56829,1,4,4,4,2,1
167.0025144,-335.4650949,441.9687755,1,5,5,1,1,1
104.0387563,-240.7083577,432.7985446,1,6,6,2,2,1
459.2607974,-332.6601863,384.243426,1,7,1,3,1,1
-109.7811923,-597.4351071,314.7801176,1,8,2,4,2,1
125.7419025,-18.90105905,587.9906843,1,9,3,1,1,1
606.4256507,179.317281,265.3955651,1,10,4,2,2,1
510.1770019,4.168385962,448.0858299,1,11,5,3,1,1
-322.0926451,-249.3121138,455.8382396,1,12,6,4,2,1
-312.4582352,411.5789084,443.0777039,1,1,1,1,1,1
-23.4653063,589.9727669,345.9870474,1,2,2,2,2,1
353.6734223,-162.2753403,448.2929586,1,3,3,3,1,1
113.5120606,637.9391798,233.3095159,1,4,4,4,2,1
-154.7686444,229.4248421,426.9206711,1,5,5,1,1,1
-501.4732045,-178.4291976,428.7185881,1,6,6,2,2,1
-733.9163384,151.199557,44.12397651,1,7,1,3,1,1
77.47632269,-147.7006065,530.2901949,1,8,2,4,2,1
165.9915933,-313.3264308,433.588585,1,9,3,1,1,1
-531.8408729,-82.80635306,422.2628891,1,10,4,2,2,1
463.973089,-68.31634531,465.6526766,1,11,5,3,1,1
537.5430591,-389.0319236,200.9645187,1,12,6,4,2,1
-656.2960257,-87.34808878,204.0006988,1,1,1,1,1,1
228.20304,-709.845001,49.54277187,1,2,2,2,2,1
643.6853922,-121.5798495,218.5560535,1,3,3,3,1,1
-292.4094617,593.1928749,205.5239311,1,4,4,4,2,1
-307.8748627,476.3982972,384.0323365,1,5,5,1,1,1
-681.519522,11.89145765,163.9747247,1,6,6,2,2,1
-669.5316282,-181.2208809,140.1372093,1,7,1,3,1,1
-372.3439833,-515.2184418,258.6501692,1,8,2,4,2,1
120.293938,508.2707022,438.3328905,1,9,3,1,1,1
23.93141274,-469.512867,465.4715958,1,10,4,2,2,1
-159.1679148,562.3527568,356.3657387,1,11,5,3,1,1
38.90304297,-221.6183445,459.6898752,1,12,6,4,2,1
331.3625576,360.9949523,459.6136244,1,1,1,1,1,1
142.4197948,618.3464424,260.995192,1,2,2,2,2,1
-264.0442894,186.7733563,424.4473563,1,3,3,3,1,1
45.89900286,76.74302394,639.47424,1,4,4,4,2,1
345.9603752,-517.7703223,284.9218337,1,5,5,1,1,1
245.8860792,-163.4736245,423.1086117,1,6,6,2,2,1
-223.1746366,-11.12069545,461.1691574,1,7,1,3,1,1
-538.8013138,-3.095010771,421.630349,1,8,2,4,2,1
-94.91704741,431.2352433,465.482654,1,9,3,1,1,1
-239.4430931,284.6524827,440.7626662,1,10,4,2,2,1
119.0276275,-566.755516,365.2738773,1,11,5,3,1,1
-12.44347916,407.3471976,455.9261961,1,12,6,4,2,1
90.78987227,693.3692152,129.1720558,1,1,1,1,1,1
-361.5725232,236.6326721,463.6781736,1,2,2,2,2,1
37.74176716,-39.79387272,675.9734273,1,3,3,3,1,1
-252.3661551,549.8946854,319.3261991,1,4,4,4,2,1
16.08670387,-758.2761978,31.47093017,1,5,5,1,1,1
469.3836634,392.3130218,306.5136876,1,6,6,2,2,1
-339.848484,-210.6533284,452.8545046,1,7,1,3,1,1
-176.2090551,578.3313211,320.1927147,1,8,2,4,2,1
-265.4555032,111.8458073,424.1163437,1,9,3,1,1,1
-42.73046697,-285.1815873,424.060863,1,10,4,2,2,1
-267.128265,-217.0777259,429.870876,1,11,5,3,1,1
53.57361463,-749.0162014,41.83212799,1,12,6,4,2,1
69.74332873,-79.93107765,617.770654,1,1,1,1,1,1
-253.3130326,518.0696071,369.2472774,1,2,2,2,2,1
-326.4673763,412.3339063,435.0081297,1,3,3,3,1,1
-279.4463249,-582.9450076,236.4103484,1,4,4,4,2,1
79.11317199,546.3429498,405.4583432,1,5,5,1,1,1
-420.8086091,-290.8119172,447.1238279,1,6,6,2,2,1
-59.42510502,523.0258774,434.5687197,1,7,1,3,1,1
293.63271,-219.1102724,438.3638678,1,8,2,4,2,1
692.9202471,201.7800471,88.13636198,1,9,3,1,1,1
355.234662,-324.1833248,462.9438209,1,10,4,2,2,1
523.5978567,-460.4668078,133.0561615,1,11,5,3,1,1
552.4218879,-113.4341003,388.902197,1,12,6,4,2,1
399.8890953,176.9374819,464.7616419,1,1,1,1,1,1
-292.0279928,-297.2460744,459.2425713,1,2,2,2,2,1
-9.350297169,-193.0500156,494.7560582,1,3,3,3,1,1
550.7138886,199.7844601,353.9945219,1,4,4,4,2,1
304.9113259,-656.3205794,84.7061559,1,5,5,1,1,1
-557.6759468,-36.97162542,396.1446571,1,6,6,2,2,1
200.5544463,-696.738844,82.41795373,1,7,1,3,1,1
181.4774153,19.11666767,508.7012844,1,8,2,4,2,1
-212.2322309,-238.2030638,423.7345982,1,9,3,1,1,1
-154.4933359,554.3013278,371.2676904,1,10,4,2,2,1
-114.3913481,429.1416829,465.8348328,1,11,5,3,1,1
141.6481025,-426.2068583,466.3359752,1,12,6,4,2,1
30.6471693,-304.6402108,422.6790625,1,1,1,1,1,1
231.0050418,-72.97214276,445.1485612,1,2,2,2,2,1
-150.9561661,557.1838144,368.2950904,1,3,3,3,1,1
498.7949077,145.7442326,440.6574734,1,4,4,4,2,1
107.9436019,173.5094407,481.4243788,1,5,5,1,1,1
-438.8777605,-252.4916613,450.7489672,1,6,6,2,2,1
332.3794072,-329.6955397,465.771347,1,7,1,3,1,1
-34.34084208,-3.641294122,690.286632,1,8,2,4,2,1
132.8263722,96.42850459,534.0537372,1,9,3,1,1,1
444.8978362,-244.6846173,449.7973088,1,10,4,2,2,1
-435.7173284,-196.4663272,463.7871949,1,11,5,3,1,1
373.2484832,-77.68329778,444.8324438,1,12,6,4,2,1
394.2738995,493.3845668,267.0505935,1,1,1,1,1,1
39.54672537,-240.6016938,443.99774,1,2,2,2,2,1
269.1841958,505.5147049,375.5726259,1,3,3,3,1,1
-258.2475987,486.8102725,406.7292785,1,4,4,4,2,1
448.1008506,417.4781385,305.1659965,1,5,5,1,1,1
-294.6818895,61.35205691,422.7233678,1,6,6,2,2,1
363.7827713,-385.4960751,430.9943201,1,7,1,3,1,1
345.7969568,481.638254,341.5947661,1,8,2,4,2,1
-22.9777277,334.7403071,427.230626,1,9,3,1,1,1
327.3578271,498.97174,334.6514584,1,10,4,2,2,1
-335.0703312,401.6990369,437.6239385,1,11,5,3,1,1
-504.9915139,262.018619,381.4579166,1,12,6,4,2,1
283.8865703,597.0526064,206.0217284,1,1,1,1,1,1
332.1790143,-236.559536,456.0281322,1,2,2,2,2,1
154.5419847,-644.2043619,203.1746792,1,3,3,3,1,1
60.105564,461.6164322,466.1012608,1,4,4,4,2,1
435.2178528,-272.9077678,445.4800468,1,5,5,1,1,1
111.6699074,-313.3388552,426.4655915,1,6,6,2,2,1
-275.6403441,475.6789811,408.4036422,1,7,1,3,1,1
-466.0621797,625.2440906,5.755371471,1,8,2,4,2,1
-446.6441576,-305.7688012,418.7939978,1,9,3,1,1,1
323.3771552,97.49992161,427.8614132,1,10,4,2,2,1
372.3488095,-509.2404963,268.518721,1,11,5,3,1,1
621.8149416,-66.68360201,279.5794673,1,12,6,4,2,1
-483.5451837,-233.407163,423.7296352,1,1,1,1,1,1
-1.70724789,-389.1488357,448.3050293,1,2,2,2,2,1
76.73541288,309.2895756,423.6825695,1,3,3,3,1,1
-4.923572203,-117.9779927,601.043259,1,4,4,4,2,1
-286.1460501,-152.1231556,424.5660481,1,5,5,1,1,1
90.91492597,-441.6551541,466.4534508,1,6,6,2,2,1
-381.7478316,-144.0561173,456.11263,1,7,1,3,1,1
-141.6648356,-380.92271,455.4915157,1,8,2,4,2,1
-46.08461118,504.7082378,450.4288822,1,9,3,1,1,1
408.6188173,228.6859339,465.7575542,1,10,4,2,2,1
-269.6987157,16.89166764,429.2393001,1,11,5,3,1,1
-4.97337587,-69.64202127,661.837534,1,12,6,4,2,1
112.3133046,-633.276052,243.2513649,1,1,1,1,1,1
487.3808437,-143.2331132,449.6284813,1,2,2,2,2,1
49.22164878,-499.8204733,453.3276113,1,3,3,3,1,1
-24.83560785,-549.8803549,407.5416747,1,4,4,4,2,1
-511.7879517,-233.3296844,391.0596756,1,5,5,1,1,1
-323.8610588,108.3816237,429.0003668,1,6,6,2,2,1
211.1700366,-58.72323117,465.365168,1,7,1,3,1,1
299.0568958,-370.3233013,464.283502,1,8,2,4,2,1
452.2882736,425.5487145,288.3180917,1,9,3,1,1,1
-316.3827849,201.4383867,442.1140074,1,10,4,2,2,1
-242.1748575,87.8432312,435.2141116,1,11,5,3,1,1
288.264009,231.2603,439.7244183,1,12,6,4,2,1
-436.9962906,516.4181605,174.3537895,1,1,1,1,1,1
-525.3144794,-84.31034493,428.9606915,1,2,2,2,2,1
-246.3925212,95.56914241,431.8116632,1,3,3,3,1,1
-303.5379362,-240.8486362,447.5758714,1,4,4,4,2,1
-12.08141927,522.1712998,438.3336696,1,5,5,1,1,1
-329.416811,98.75157614,429.7687084,1,6,6,2,2,1
-18.99793655,512.8553719,445.8607451,1,7,1,3,1,1
-514.1364808,156.7707772,423.0918441,1,8,2,4,2,1
-163.5658421,193.144279,437.83379,1,9,3,1,1,1
16.8580158,12.84703889,696.3116078,1,10,4,2,2,1
347.3829695,-164.7659922,446.2560301,1,11,5,3,1,1
431.8928629,-403.1131086,345.3706525,1,12,6,4,2,1
-371.6143243,101.7292798,446.6122019,1,1,1,1,1,1
299.8668693,424.6674109,440.4723587,1,2,2,2,2,1
-520.5826557,538.1363609,44.989582,1,3,3,3,1,1
-42.39162553,412.0629489,458.3948432,1,4,4,4,2,1
-412.3853004,-598.087983,79.96037215,1,5,5,1,1,1
505.0908804,-449.4687374,175.1285265,1,6,6,2,2,1
193.5556228,-485.3117979,438.1774426,1,7,1,3,1,1
-487.7255583,166.9101511,444.0827573,1,8,2,4,2,1
294.0454729,552.4379474,278.6951429,1,9,3,1,1,1
-519.2561413,-388.7523562,231.8635616,1,10,4,2,2,1
-148.6442937,576.3493723,337.482208,1,11,5,3,1,1
268.5661565,-316.9084838,458.8004942,1,12,6,4,2,1
-10.70856587,550.3586568,407.5133939,1,1,1,1,1,1
232.5934256,354.8517813,461.630868,1,2,2,2,2,1
-518.7456988,385.8247966,236.3418463,1,3,3,3,1,1
224.0249523,396.780326,466.601046,1,4,4,4,2,1
126.0617311,-508.6303448,436.7865738,1,5,5,1,1,1
-543.8692148,-24.14730887,415.0866391,1,6,6,2,2,1
-379.9517281,-1.824886437,444.2633561,1,7,1,3,1,1
316.3701625,-227.8557366,448.6227504,1,8,2,4,2,1
-230.4953711,49.8386792,450.1647114,1,9,3,1,1,1
352.6909768,155.6426141,446.708857,1,10,4,2,2,1
429.0620528,253.4581472,455.5672182,1,11,5,3,1,1
-533.6236654,186.7612388,386.8161974,1,12,6,4,2,1
-25.98146017,-185.6016642,502.2273482,1,1,1,1,1,1
-500.7696395,-10.07058327,454.1365368,1,2,2,2,2,1
538.1624743,81.85073384,415.1514734,1,3,3,3,1,1
-568.9602063,192.4715875,327.5620177,1,4,4,4,2,1
227.4724467,-338.584458,456.0655884,1,5,5,1,1,1
-78.84349799,-9.492735503,651.3859435,1,6,6,2,2,1
126.554711,356.8910536,443.6945196,1,7,1,3,1,1
-195.2584377,-658.3285806,153.8498677,1,8,2,4,2,1
399.0531427,406.0422174,380.8618786,1,9,3,1,1,1
513.1819325,21.28926176,445.5429919,1,10,4,2,2,1
-126.841136,-605.1579042,293.6792646,1,11,5,3,1,1
-324.5446625,430.7816499,421.0142781,1,12,6,4,2,1
-192.5561161,-4.199519138,495.6016558,1,1,1,1,1,1
439.2141571,380.1409943,362.3696815,1,2,2,2,2,1
-648.4740631,111.0084573,212.6601154,1,3,3,3,1,1
543.9776576,61.37112449,411.3693226,1,4,4,4,2,1
345.4466465,-345.0635251,460.3439886,1,5,5,1,1,1
-131.0664573,-174.5332926,466.2917651,1,6,6,2,2,1
416.5330726,116.2120462,463.7514085,1,7,1,3,1,1
436.6323018,-358.7560873,387.1837687,1,8,2,4,2,1
75.78608064,-188.9029128,482.3605724,1,9,3,1,1,1
359.0467806,-547.6541689,218.9885963,1,10,4,2,2,1
-272.295836,-350.2285698,465.7713453,1,11,5,3,1,1
150.4017256,-251.5896049,423.3471614,1,12,6,4,2,1
-490.2839829,361.6087027,311.3898033,1,1,1,1,1,1
-657.447698,163.6532795,172.3010111,1,2,2,2,2,1
-48.50709616,-124.8916979,578.0294544,1,3,3,3,1,1
-193.861895,472.3489245,447.805351,1,4,4,4,2,1
-142.1423616,225.7872419,430.6659099,1,5,5,1,1,1
464.6637589,205.0683977,449.6893086,1,6,6,2,2,1
351.8807777,-176.8323013,450.319705,1,7,1,3,1,1
-207.6395734,-73.03693869,464.4367354,1,8,2,4,2,1
280.3220703,350.5579964,466.3151259,1,9,3,1,1,1
-22.64042435,349.3178591,431.8987249,1,10,4,2,2,1
119.1985661,524.7274288,422.4341996,1,11,5,3,1,1
-57.81263722,-126.9203524,569.9776448,1,12,6,4,2,1
505.3947507,352.0147156,298.4094392,1,1,1,1,1,1
-191.5911117,441.0257485,462.9677307,1,2,2,2,2,1
236.3929428,-47.0654583,446.0643875,1,3,3,3,1,1
567.7444169,23.05444174,382.5360937,1,4,4,4,2,1
-94.2108004,218.471469,448.4756085,1,5,5,1,1,1
497.4364183,-425.0568678,220.1359375,1,6,6,2,2,1
-175.0180832,493.8530636,436.8515437,1,7,1,3,1,1
280.7264695,437.5987554,440.441444,1,8,2,4,2,1
91.2052175,256.8351486,428.3541131,1,9,3,1,1,1
-316.2342013,285.8693409,462.1980869,1,10,4,2,2,1
-93.24223708,-38.84279277,624.5923431,1,11,5,3,1,1
-196.8067838,-422.435088,466.0435193,1,12,6,4,2,1
-562.3183158,-200.3261787,334.3519042,1,1,1,1,1,1
99.71101799,25.57998662,622.0153325,1,2,2,2,2,1
218.8777581,-600.5159317,251.4996206,1,3,3,3,1,1
141.0374854,-144.1524773,484.5465443,1,4,4,4,2,1
368.1169535,152.8994473,452.3442,1,5,5,1,1,1
314.39063,-80.02931089,424.6314348,1,6,6,2,2,1
-179.5866507,-515.772332,412.9649508,1,7,1,3,1,1
-140.457411,-52.7685743,554.4533097,1,8,2,4,2,1
-5.273998855,-7.500563391,699.3070191,1,9,3,1,1,1
-206.333778,-295.6505067,435.9401795,1,10,4,2,2,1
22.40777532,18.86579717,692.9861928,1,11,5,3,1,1
-135.6252009,430.7165038,466.4878828,1,12,6,4,2,1
-118.1208512,-352.6977602,440.7557927,1,1,1,1,1,1
115.924437,585.9793405,333.6229672,1,2,2,2,2,1
-125.5465709,-620.178875,264.6264174,1,3,3,3,1,1
131.1843013,584.5029572,330.496443,1,4,4,4,2,1
160.5886549,-503.9247143,432.1393997,1,5,5,1,1,1
498.5799909,-302.2870199,358.7096656,1,6,6,2,2,1
-33.0697292,145.8861308,555.1197608,1,7,1,3,1,1
-103.7406077,629.9041383,253.0872941,1,8,2,4,2,1
66.06528759,54.64092835,643.9741333,1,9,3,1,1,1
-228.7737178,-468.9380816,438.8178205,1,10,4,2,2,1
-587.398046,-24.89002934,350.3829747,1,11,5,3,1,1
529.8948842,69.11768888,426.4952037,1,12,6,4,2,1
-74.56699992,454.1576792,466.5082492,1,1,1,1,1,1
-203.5881962,-152.1742614,437.1857436,1,2,2,2,2,1
-106.9742729,60.09843292,594.4319114,1,3,3,3,1,1
418.5359688,266.6187116,456.6755653,1,4,4,4,2,1
-119.5109434,-163.9905535,483.083362,1,5,5,1,1,1
98.50713218,257.3552187,427.3029763,1,6,6,2,2,1
-26.00780031,294.9603309,423.0298801,1,7,1,3,1,1
-186.2394098,103.4127849,471.7617112,1,8,2,4,2,1
-182.8412741,-410.0701344,466.3251818,1,9,3,1,1,1
-572.4209809,300.4215149,236.4043615,1,10,4,2,2,1
208.0180242,-504.9943807,412.9442321,1,11,5,3,1,1
316.7255955,604.4526249,162.3980038,1,12,6,4,2,1
-111.708682,-218.1173657,443.1197241,1,1,1,1,1,1
-74.26030423,92.05477258,600.7685962,1,2,2,2,2,1
-537.5468139,-18.16713896,422.7050706,1,3,3,3,1,1
-189.3222761,269.1563111,425.6038382,1,4,4,4,2,1
-76.30018478,-89.61141378,601.5927147,1,5,5,1,1,1
471.3810474,269.8760048,416.5692311,1,6,6,2,2,1
520.4149309,-257.065906,363.0872523,1,7,1,3,1,1
380.730263,-590.1181254,123.4695476,1,8,2,4,2,1
196.8845745,-264.0313197,425.6691443,1,9,3,1,1,1
460.0374672,463.5090463,222.7428037,1,10,4,2,2,1
-92.04739183,308.5992053,424.2033928,1,11,5,3,1,1
252.5611438,324.3509144,457.2603299,1,12,6,4,2,1
96.57214584,-517.592781,434.440997,1,1,1,1,1,1
513.5051329,-329.9864803,309.1223372,1,2,2,2,2,1
-424.8081048,33.66577398,462.1559441,1,3,3,3,1,1
-17.25063531,-642.3899042,244.3612414,1,4,4,4,2,1
29.59458994,690.9586611,144.1179386,1,5,5,1,1,1
245.6091112,149.6555605,424.1978807,1,6,6,2,2,1
176.1163846,365.6912716,455.2880371,1,7,1,3,1,1
556.2795425,211.7547048,337.462103,1,8,2,4,2,1
-213.2531302,-573.178569,306.8614152,1,9,3,1,1,1
-541.4723847,-280.781621,309.9861376,1,10,4,2,2,1
357.5399202,-395.9865016,427.4152399,1,11,5,3,1,1
554.6805124,-231.0909616,327.0801871,1,12,6,4,2,1
156.2591001,578.7061827,329.78295,1,1,1,1,1,1
57.63383625,-118.6892255,581.0128951,1,2,2,2,2,1
217.1073899,-121.47388,440.5742219,1,3,3,3,1,1
-138.9970643,-319.4546335,431.3016044,1,4,4,4,2,1
-236.3069193,-8.241124211,449.6529222,1,5,5,1,1,1
145.2564911,214.8734824,434.2668637,1,6,6,2,2,1
-340.7992208,309.9288246,466.4881354,1,7,1,3,1,1
-113.1389242,480.8515492,457.8058469,1,8,2,4,2,1
160.5888467,-30.67727961,534.9746101,1,9,3,1,1,1
