X,Y,Radius,Color_12,Color_6,Color_4,Color_2,Color_1
646.256711,271.9098713,1,12,6,4,2,1
128.6895828,230.4116878,1,1,1,1,1,1
342.3905545,560.9046997,1,2,2,2,2,1
-677.1596192,380.00912,1,3,3,3,1,1
-456.9728018,226.868843,1,4,4,4,2,1
286.4640074,53.27599545,1,5,5,1,1,1
-107.9339742,356.463966,1,6,6,2,2,1
375.0350686,-579.2569364,1,7,1,3,1,1
146.1320767,-4.912539234,1,8,2,4,2,1
606.2792511,211.3793234,1,9,3,1,1,1
157.1863752,-684.3713662,1,10,4,2,2,1
-374.342447,294.4218031,1,11,5,3,1,1
-101.5703955,-38.25004252,1,12,6,4,2,1
-6.722690141,-122.7802749,1,1,1,1,1,1
-82.62221026,-140.5193496,1,2,2,2,2,1
190.6529979,101.0270152,1,3,3,3,1,1
-407.8824943,556.9334294,1,4,4,4,2,1
-205.7091184,-529.6649638,1,5,5,1,1,1
351.9417743,-386.0886522,1,6,6,2,2,1
-109.7234677,-295.2567949,1,7,1,3,1,1
-338.0339814,151.0515414,1,8,2,4,2,1
172.9410948,391.1761799,1,9,3,1,1,1
-580.837252,527.6390319,1,10,4,2,2,1
-373.3591458,-654.3658669,1,11,5,3,1,1
703.9326853,564.537001,1,12,6,4,2,1
-382.5201167,93.9929989,1,1,1,1,1,1
-637.6912355,471.4096173,1,2,2,2,2,1
77.02320329,101.33538,1,3,3,3,1,1
-313.6471586,225.4135349,1,4,4,4,2,1
-550.1570653,-158.4550178,1,5,5,1,1,1
-174.7104297,302.4678892,1,6,6,2,2,1
235.073916,3.367017854,1,7,1,3,1,1
-799.9066484,-100.8606062,1,8,2,4,2,1
-195.6989121,792.1457068,1,9,3,1,1,1
208.0163876,-138.8493454,1,10,4,2,2,1
445.5427936,347.832001,1,11,5,3,1,1
195.1442929,60.04183071,1,12,6,4,2,1
133.5034235,424.0787025,1,1,1,1,1,1
-480.9296815,-409.8550626,1,2,2,2,2,1
-28.81212483,79.88589206,1,3,3,3,1,1
399.6328761,56.07880111,1,4,4,4,2,1
-183.0609279,-333.4559083,1,5,5,1,1,1
216.4621935,-262.4381952,1,6,6,2,2,1
-228.7690188,-373.7901598,1,7,1,3,1,1
285.0490667,132.5497385,1,8,2,4,2,1
-314.84101,178.3703926,1,9,3,1,1,1
-310.5105615,320.058009,1,10,4,2,2,1
-31.01170041,234.8570545,1,11,5,3,1,1
-10.66264322,502.2538118,1,12,6,4,2,1
184.2838411,-5.496156672,1,1,1,1,1,1
770.7907212,33.36468395,1,2,2,2,2,1
369.7688467,-715.1614562,1,3,3,3,1,1
468.4797226,145.7767347,1,4,4,4,2,1
272.2105244,61.46294753,1,5,5,1,1,1
-348.7579021,223.8786606,1,6,6,2,2,1
-750.4131165,222.7708113,1,7,1,3,1,1
555.0207054,240.9786835,1,8,2,4,2,1
350.1505569,572.7759741,1,9,3,1,1,1
49.7447685,504.5977095,1,10,4,2,2,1
367.2049078,-381.3376362,1,11,5,3,1,1
-622.5883242,165.2467855,1,12,6,4,2,1
-363.36508,-101.803252,1,1,1,1,1,1
-339.8747182,268.5753339,1,2,2,2,2,1
-313.745836,-397.1473545,1,3,3,3,1,1
-213.9495675,-294.0025325,1,4,4,4,2,1
113.4033339,280.2188669,1,5,5,1,1,1
-189.0088277,-26.27592379,1,6,6,2,2,1
207.0046037,-370.5633676,1,7,1,3,1,1
346.2335064,378.7747595,1,8,2,4,2,1
138.3056297,38.73987974,1,9,3,1,1,1
214.0521996,-456.9103561,1,10,4,2,2,1
742.9236386,-138.2663569,1,11,5,3,1,1
-431.994878,636.7560484,1,12,6,4,2,1
52.25204552,198.8481519,1,1,1,1,1,1
-351.9212228,470.3673834,1,2,2,2,2,1
-117.7771917,-353.9670488,1,3,3,3,1,1
371.6479986,379.7314041,1,4,4,4,2,1
-92.49402844,82.96697178,1,5,5,1,1,1
17.37448261,97.83870964,1,6,6,2,2,1
64.90412075,-97.2989424,1,7,1,3,1,1
-286.8185291,-435.0424825,1,8,2,4,2,1
583.5070338,12.230088,1,9,3,1,1,1
494.3589391,18.05668544,1,10,4,2,2,1
774.0995262,-128.7591011,1,11,5,3,1,1
-150.9738417,483.3166683,1,12,6,4,2,1
623.1916824,30.52226851,1,1,1,1,1,1
-455.4735633,444.1693958,1,2,2,2,2,1
-342.4018701,-390.0661217,1,3,3,3,1,1
495.0546928,471.9671482,1,4,4,4,2,1
163.6613597,-605.2258837,1,5,5,1,1,1
-47.92710986,-220.569336,1,6,6,2,2,1
-457.3198266,-246.9921621,1,7,1,3,1,1
456.7640563,-118.428845,1,8,2,4,2,1
-331.9430035,-145.4057775,1,9,3,1,1,1
-242.1557893,162.4218587,1,10,4,2,2,1
329.6986226,383.9196457,1,11,5,3,1,1
371.7638343,-135.4481233,1,12,6,4,2,1
308.5533828,374.0490866,1,1,1,1,1,1
-178.2879426,-595.6104024,1,2,2,2,2,1
502.9888338,-10.05677323,1,3,3,3,1,1
-357.4656368,134.187394,1,4,4,4,2,1
-642.9325014,150.9385832,1,5,5,1,1,1
-79.84495548,-404.5003926,1,6,6,2,2,1
-263.0622246,-330.9607391,1,7,1,3,1,1
248.8050065,591.9717132,1,8,2,4,2,1
-384.821982,272.5794757,1,9,3,1,1,1
-400.2015711,-502.6256372,1,10,4,2,2,1
-392.325261,-193.7284776,1,11,5,3,1,1
-209.0082022,-424.4204377,1,12,6,4,2,1
573.5410693,-356.0536061,1,1,1,1,1,1
-616.5909471,-524.2741758,1,2,2,2,2,1
354.854862,-97.96798271,1,3,3,3,1,1
-385.087666,316.2848112,1,4,4,4,2,1
102.8711739,-30.78886266,1,5,5,1,1,1
277.2529052,-754.3099942,1,6,6,2,2,1
-123.120128,-212.4012726,1,7,1,3,1,1
-538.7437169,-305.114804,1,8,2,4,2,1
-497.4555396,-35.16886336,1,9,3,1,1,1
540.8612075,-95.51339332,1,10,4,2,2,1
-346.4444284,26.59623604,1,11,5,3,1,1
-30.25599444,504.0833798,1,12,6,4,2,1
-23.93041298,-384.5001918,1,1,1,1,1,1
-556.9915874,355.2578946,1,2,2,2,2,1
-685.8207602,358.3590703,1,3,3,3,1,1
209.3923211,119.43916,1,4,4,4,2,1
-754.0848315,254.118969,1,5,5,1,1,1
421.6946916,-317.4484388,1,6,6,2,2,1
-251.7970319,-210.3811673,1,7,1,3,1,1
535.0632932,-106.500651,1,8,2,4,2,1
-701.8778967,-375.842213,1,9,3,1,1,1
233.5934939,-152.7151271,1,10,4,2,2,1
550.6478196,-131.0843926,1,11,5,3,1,1
-161.9659102,142.2217543,1,12,6,4,2,1
-484.1941213,-98.70164715,1,1,1,1,1,1
-236.6370639,-138.5319093,1,2,2,2,2,1
402.4701879,450.4494819,1,3,3,3,1,1
12.48317437,681.3497753,1,4,4,4,2,1
273.3346049,-714.1571016,1,5,5,1,1,1
671.0924343,451.2147167,1,6,6,2,2,1
-513.1247057,210.3937357,1,7,1,3,1,1
-359.3063806,-746.3618404,1,8,2,4,2,1
-459.446747,-498.8895517,1,9,3,1,1,1
42.10065364,100.3337039,1,10,4,2,2,1
114.5718095,475.9283324,1,11,5,3,1,1
23.26679606,815.1134422,1,12,6,4,2,1
-413.2380682,547.5336957,1,1,1,1,1,1
-501.9724363,1.773457024,1,2,2,2,2,1
-320.8384069,357.6989702,1,3,3,3,1,1
242.8768729,406.495694,1,4,4,4,2,1
-687.0499197,405.0519098,1,5,5,1,1,1
-112.2712163,646.9416716,1,6,6,2,2,1
-120.5242962,305.1724474,1,7,1,3,1,1
19.07684687,499.6585913,1,8,2,4,2,1
-30.02261781,-80.11330293,1,9,3,1,1,1
-296.8688031,-602.6131622,1,10,4,2,2,1
497.1944851,-388.5426036,1,11,5,3,1,1
-460.8072729,294.0952212,1,12,6,4,2,1
-178.5559948,-135.9038596,1,1,1,1,1,1
298.874528,42.741173,1,2,2,2,2,1
-54.20199787,-585.6090354,1,3,3,3,1,1
629.7163505,188.462137,1,4,4,4,2,1
266.0553507,-249.0512968,1,5,5,1,1,1
198.9462398,-66.59062355,1,6,6,2,2,1
4.210379314,797.8660943,1,7,1,3,1,1
264.4890038,-51.66446761,1,8,2,4,2,1
110.089924,-296.6318504,1,9,3,1,1,1
-136.9350747,12.25803845,1,10,4,2,2,1
520.5814321,72.41452658,1,11,5,3,1,1
-184.187036,-372.4454901,1,12,6,4,2,1
-51.1040869,98.63678803,1,1,1,1,1,1
-298.3095657,175.1697326,1,2,2,2,2,1
-560.4146474,344.2232145,1,3,3,3,1,1
-28.91082983,-477.0861767,1,4,4,4,2,1
168.4368501,-284.798344,1,5,5,1,1,1
61.16126136,-194.2336602,1,6,6,2,2,1
461.9577896,382.5888235,1,7,1,3,1,1
-443.8539735,-57.84235606,1,8,2,4,2,1
-648.6447769,-197.1416888,1,9,3,1,1,1
527.9800277,-190.4196107,1,10,4,2,2,1
445.7191857,-42.14436192,1,11,5,3,1,1
4.282219588,670.1694665,1,12,6,4,2,1
92.767058,-235.8826644,1,1,1,1,1,1
-138.8969261,331.6131321,1,2,2,2,2,1
180.669231,70.60126621,1,3,3,3,1,1
54.71106563,-661.2439991,1,4,4,4,2,1
252.0195627,-497.6091473,1,5,5,1,1,1
293.5396913,-172.4969007,1,6,6,2,2,1
-129.2306562,-366.5379857,1,7,1,3,1,1
-752.1348843,250.5205451,1,8,2,4,2,1
-383.0081717,-300.8690612,1,9,3,1,1,1
381.5822801,-197.3040569,1,10,4,2,2,1
-16.13995102,-316.6362199,1,11,5,3,1,1
-107.3036442,150.8291359,1,12,6,4,2,1
-527.4395057,36.81123271,1,1,1,1,1,1
503.5304544,-208.0712708,1,2,2,2,2,1
-737.4667138,-39.32685886,1,3,3,3,1,1
233.9025582,493.6718051,1,4,4,4,2,1
76.37208006,502.4827426,1,5,5,1,1,1
-588.447007,483.1468254,1,6,6,2,2,1
-515.6398545,218.4217182,1,7,1,3,1,1
-29.75594426,-572.5847304,1,8,2,4,2,1
750.5782518,134.8671084,1,9,3,1,1,1
-369.4956099,227.5304612,1,10,4,2,2,1
-177.6083251,-94.93075863,1,11,5,3,1,1
52.89411756,-177.1910801,1,12,6,4,2,1
11.43944288,-3.500321973,1,1,1,1,1,1
45.0603304,-218.7198945,1,2,2,2,2,1
-260.8445499,-324.7095958,1,3,3,3,1,1
-396.5088193,142.2732404,1,4,4,4,2,1
-14.53801734,-350.9406128,1,5,5,1,1,1
515.2418354,-153.4094222,1,6,6,2,2,1
-490.7055587,-405.7599352,1,7,1,3,1,1
-322.6929156,113.6849715,1,8,2,4,2,1
627.7008705,-197.5077895,1,9,3,1,1,1
461.7890341,-247.9698428,1,10,4,2,2,1
277.2395845,478.1490647,1,11,5,3,1,1
-308.6796764,-743.2100492,1,12,6,4,2,1
-67.95044394,-134.6708899,1,1,1,1,1,1
460.9557681,-285.8644809,1,2,2,2,2,1
-269.6857264,-182.5581812,1,3,3,3,1,1
-631.898847,48.65690046,1,4,4,4,2,1
-151.6317738,-101.6199106,1,5,5,1,1,1
-689.4482651,-365.8267997,1,6,6,2,2,1
158.9869201,213.6884714,1,7,1,3,1,1
-48.70468167,299.2245538,1,8,2,4,2,1
-335.6713121,-713.7174064,1,9,3,1,1,1
117.8815147,-198.5831734,1,10,4,2,2,1
-189.0837815,-88.03590463,1,11,5,3,1,1
500.9645866,-270.0461624,1,12,6,4,2,1
-483.5200122,-270.352475,1,1,1,1,1,1
97.260647,133.9951423,1,2,2,2,2,1
-331.4824026,-217.2824985,1,3,3,3,1,1
540.988305,-439.5393857,1,4,4,4,2,1
-87.98808729,343.9323454,1,5,5,1,1,1
437.3842424,532.1612813,1,6,6,2,2,1
-641.8854292,230.5854772,1,7,1,3,1,1
228.4991929,-471.4498465,1,8,2,4,2,1
129.5766072,332.7859135,1,9,3,1,1,1
422.3192084,-185.5268718,1,10,4,2,2,1
-195.5529814,-219.5163227,1,11,5,3,1,1
-13.97535238,535.4219977,1,12,6,4,2,1
-120.2451467,41.31825166,1,1,1,1,1,1
28.52284464,637.5573984,1,2,2,2,2,1
-218.9720018,303.7210146,1,3,3,3,1,1
25.74678458,208.7688258,1,4,4,4,2,1
536.5084868,-39.57709692,1,5,5,1,1,1
794.2383137,55.19784244,1,6,6,2,2,1
-371.9804117,-123.446622,1,7,1,3,1,1
-552.0348924,17.89086519,1,8,2,4,2,1
-75.25162778,-908.6888165,1,9,3,1,1,1
303.6284333,407.6335489,1,10,4,2,2,1
485.6265327,-45.39370617,1,11,5,3,1,1
721.1552278,130.1067588,1,12,6,4,2,1
-490.0172038,296.8844892,1,1,1,1,1,1
-710.6213246,336.4587953,1,2,2,2,2,1
217.6173133,-466.5882039,1,3,3,3,1,1
-154.4026102,-765.2857643,1,4,4,4,2,1
-356.0661855,-164.1068326,1,5,5,1,1,1
381.8788932,-357.9136664,1,6,6,2,2,1
15.02390996,-741.7517163,1,7,1,3,1,1
156.3056277,179.0754205,1,8,2,4,2,1
178.3699334,-374.7891757,1,9,3,1,1,1
-46.17508398,-275.2205246,1,10,4,2,2,1
-394.0669201,320.4948477,1,11,5,3,1,1
387.0222618,117.0502347,1,12,6,4,2,1
-147.2382222,-622.5407254,1,1,1,1,1,1
-786.3745661,-30.11539343,1,2,2,2,2,1
369.877164,307.5943415,1,3,3,3,1,1
314.7611873,-442.803292,1,4,4,4,2,1
179.5144279,-125.9152505,1,5,5,1,1,1
-223.7897998,-196.1446753,1,6,6,2,2,1
-404.9806074,-551.3170342,1,7,1,3,1,1
-360.2355239,270.2297668,1,8,2,4,2,1
-35.35920625,713.9614909,1,9,3,1,1,1
180.9249828,468.2346115,1,10,4,2,2,1
127.9481134,-305.856361,1,11,5,3,1,1
-60.10930814,-111.8144702,1,12,6,4,2,1
328.1368382,-89.7244735,1,1,1,1,1,1
642.5604414,-135.265004,1,2,2,2,2,1
239.9465188,-487.8773691,1,3,3,3,1,1
-491.7574047,-318.7716352,1,4,4,4,2,1
241.9909615,-530.2400492,1,5,5,1,1,1
-142.9867602,562.3319981,1,6,6,2,2,1
-106.4747236,464.4781229,1,7,1,3,1,1
105.7586036,-482.8496139,1,8,2,4,2,1
-623.3276125,418.5043627,1,9,3,1,1,1
-133.9436383,-681.4463239,1,10,4,2,2,1
-219.3781567,-67.72781058,1,11,5,3,1,1
168.0597564,463.9229201,1,12,6,4,2,1
-51.92772042,-104.1146601,1,1,1,1,1,1
-29.54650865,-210.7619738,1,2,2,2,2,1
556.8297208,-31.61728624,1,3,3,3,1,1
91.91585981,761.7777249,1,4,4,4,2,1
-149.0118212,-592.6243391,1,5,5,1,1,1
289.062244,-599.4047567,1,6,6,2,2,1
-29.99663539,369.7052358,1,7,1,3,1,1
490.7936423,631.8254524,1,8,2,4,2,1
26.3332383,98.35841475,1,9,3,1,1,1
-383.5118249,-396.4594594,1,10,4,2,2,1
-497.0258129,-757.7163662,1,11,5,3,1,1
228.3034185,56.8157799,1,12,6,4,2,1
-37.43308012,-423.9898005,1,1,1,1,1,1
448.971662,500.4320536,1,2,2,2,2,1
-269.2731006,42.01895955,1,3,3,3,1,1
-222.1773155,292.5573779,1,4,4,4,2,1
-484.9976793,272.9399282,1,5,5,1,1,1
325.0318948,-387.9936887,1,6,6,2,2,1
-4.925831856,-154.8224037,1,7,1,3,1,1
405.577644,99.54920705,1,8,2,4,2,1
226.9803813,324.7219304,1,9,3,1,1,1
81.82932119,68.01500769,1,10,4,2,2,1
-107.3212165,-342.4020835,1,11,5,3,1,1
40.40828957,3.698955597,1,12,6,4,2,1
295.6828883,-129.8151135,1,1,1,1,1,1
400.3042685,-331.2905064,1,2,2,2,2,1
571.8107012,-69.45513741,1,3,3,3,1,1
137.1824961,-183.2899076,1,4,4,4,2,1
127.4400715,453.2989336,1,5,5,1,1,1
-275.5772176,-108.4813314,1,6,6,2,2,1
556.2406731,-163.737609,1,7,1,3,1,1
471.0525629,367.2067357,1,8,2,4,2,1
-254.1369202,600.3172278,1,9,3,1,1,1
504.0791228,-75.38560847,1,10,4,2,2,1
199.5108816,-30.43749787,1,11,5,3,1,1
-414.9158338,-149.610958,1,12,6,4,2,1
348.6660056,69.69430205,1,1,1,1,1,1
427.1936139,145.3087006,1,2,2,2,2,1
203.1331805,-424.3555295,1,3,3,3,1,1
-177.909843,-781.3880022,1,4,4,4,2,1
-217.3040487,522.7471971,1,5,5,1,1,1
83.45444963,56.39203056,1,6,6,2,2,1
120.5533737,81.88956297,1,7,1,3,1,1
247.4156503,-359.4605787,1,8,2,4,2,1
-271.1596078,-376.7165774,1,9,3,1,1,1
-148.1109107,134.310528,1,10,4,2,2,1
-469.0106266,2.948182968,1,11,5,3,1,1
459.0092124,-102.8362316,1,12,6,4,2,1
-204.1373289,179.8767071,1,1,1,1,1,1
-446.2052507,-180.5889977,1,2,2,2,2,1
192.6447908,199.2183291,1,3,3,3,1,1
191.1403777,168.3404778,1,4,4,4,2,1
-249.2235846,327.8937748,1,5,5,1,1,1
75.74184061,399.7367624,1,6,6,2,2,1
-600.0595705,181.2017626,1,7,1,3,1,1
36.67149525,123.7028745,1,8,2,4,2,1
90.62499619,-53.14610586,1,9,3,1,1,1
349.4875917,440.7115496,1,10,4,2,2,1
316.9387688,241.2118868,1,11,5,3,1,1
-559.4430532,-330.2263261,1,12,6,4,2,1
349.7228091,-542.0964436,1,1,1,1,1,1
414.8283064,350.5808565,1,2,2,2,2,1
99.05552138,-561.7365312,1,3,3,3,1,1
657.4999543,-398.1349162,1,4,4,4,2,1
127.7627883,-85.70819609,1,5,5,1,1,1
-893.0448431,4.810868176,1,6,6,2,2,1
-351.7402082,-268.8271157,1,7,1,3,1,1
616.5095457,-657.3127445,1,8,2,4,2,1
195.7944925,338.5361174,1,9,3,1,1,1
-350.8800935,143.6029681,1,10,4,2,2,1
219.4159715,-395.5320425,1,11,5,3,1,1
136.6891228,-96.39828468,1,12,6,4,2,1
-482.9813481,97.8713542,1,1,1,1,1,1
6.723088025,45.46416313,1,2,2,2,2,1
177.8064859,13.78760829,1,3,3,3,1,1
-75.90646466,99.40370793,1,4,4,4,2,1
218.8109093,231.9828355,1,5,5,1,1,1
235.3989799,32.50265695,1,6,6,2,2,1
365.2377668,-32.92632217,1,7,1,3,1,1
9.790871667,260.8791136,1,8,2,4,2,1
-506.6017766,-379.5473168,1,9,3,1,1,1
-558.0730971,-301.3545371,1,10,4,2,2,1
95.33259577,-80.36969565,1,11,5,3,1,1
-107.7498728,-450.4997381,1,12,6,4,2,1
557.9811581,297.3607649,1,1,1,1,1,1
-216.2002089,-501.3164168,1,2,2,2,2,1
-22.0689726,567.718056,1,3,3,3,1,1
-239.8623971,137.8570925,1,4,4,4,2,1
303.7856366,31.08593967,1,5,5,1,1,1
-303.224978,426.9332394,1,6,6,2,2,1
-406.4488175,244.5507896,1,7,1,3,1,1
-106.4218483,373.0581723,1,8,2,4,2,1
-265.2724497,579.3064287,1,9,3,1,1,1
207.5773673,401.6967717,1,10,4,2,2,1
11.50188629,-250.4541273,1,11,5,3,1,1
419.0264038,-62.71509475,1,12,6,4,2,1
555.1660997,-508.0641364,1,1,1,1,1,1
13.98733731,202.5989348,1,2,2,2,2,1
148.8095012,-398.2331535,1,3,3,3,1,1
-286.1124684,-228.797498,1,4,4,4,2,1
-250.5858155,-606.9033582,1,5,5,1,1,1
-732.9495732,-91.03589558,1,6,6,2,2,1
471.5179347,312.9544181,1,7,1,3,1,1
526.857796,258.9342666,1,8,2,4,2,1
-179.9199184,312.8226019,1,9,3,1,1,1
687.7638074,84.22560732,1,10,4,2,2,1
49.00618471,-190.4362257,1,11,5,3,1,1
-381.30799,141.8126275,1,12,6,4,2,1
2.030267041,19.76718488,1,1,1,1,1,1
166.3813603,626.8386767,1,2,2,2,2,1
-125.3385726,342.0317465,1,3,3,3,1,1
749.8048709,89.316231,1,4,4,4,2,1
-374.1123427,87.75351356,1,5,5,1,1,1
-639.5729762,13.64039552,1,6,6,2,2,1
155.6805009,394.1946793,1,7,1,3,1,1
720.6651367,-336.1209364,1,8,2,4,2,1
-227.0048341,405.9734836,1,9,3,1,1,1
396.0783071,-334.8722775,1,10,4,2,2,1
-243.8416742,450.8917245,1,11,5,3,1,1
-423.0689525,97.5407248,1,12,6,4,2,1
641.1034309,-43.85302741,1,1,1,1,1,1
-135.8461822,-225.485365,1,2,2,2,2,1
-78.2039229,-413.4089722,1,3,3,3,1,1
-95.8128603,-508.8514678,1,4,4,4,2,1
110.5385117,-96.39890832,1,5,5,1,1,1
462.9242865,655.7009689,1,6,6,2,2,1
-632.3780023,14.38776902,1,7,1,3,1,1
254.2964308,-327.5341936,1,8,2,4,2,1
624.6579946,-234.2031657,1,9,3,1,1,1
112.3011281,-369.8255423,1,10,4,2,2,1
129.4022458,-391.1251436,1,11,5,3,1,1
-105.4743856,-348.8013902,1,12,6,4,2,1
-94.99158984,-39.33495173,1,1,1,1,1,1
166.0016547,-612.7666612,1,2,2,2,2,1
263.6797766,-233.0142344,1,3,3,3,1,1
512.1653729,176.9961079,1,4,4,4,2,1
-333.3443313,-186.9733139,1,5,5,1,1,1
8.712116283,-639.2549321,1,6,6,2,2,1
-113.9650697,519.7504507,1,7,1,3,1,1
-335.9413471,330.2509207,1,8,2,4,2,1
-32.98902432,-252.3544136,1,9,3,1,1,1
32.68924836,42.65928528,1,10,4,2,2,1
18.26442181,36.66096543,1,11,5,3,1,1
-619.3220631,-497.5777767,1,12,6,4,2,1
-42.59775296,650.0918663,1,1,1,1,1,1
-118.3219223,772.928683,1,2,2,2,2,1
-77.81691119,66.93579877,1,3,3,3,1,1
-118.4336144,-147.1404668,1,4,4,4,2,1
128.0293925,-40.3264727,1,5,5,1,1,1
16.61848626,-435.3853637,1,6,6,2,2,1
-362.0019891,-410.7817884,1,7,1,3,1,1
-129.4863974,282.395903,1,8,2,4,2,1
82.87227477,641.431216,1,9,3,1,1,1
285.7542511,-552.5424207,1,10,4,2,2,1
-805.4806074,-111.99302,1,11,5,3,1,1
526.4893301,34.8796515,1,12,6,4,2,1
84.93240469,6.548233915,1,1,1,1,1,1
-390.1215315,130.743178,1,2,2,2,2,1
45.2122698,505.8307478,1,3,3,3,1,1
178.8745943,-512.1369711,1,4,4,4,2,1
-337.4174257,-189.2883057,1,5,5,1,1,1
-262.7045274,221.0838516,1,6,6,2,2,1
-658.9277273,133.8545846,1,7,1,3,1,1
-141.9216804,-256.1765575,1,8,2,4,2,1
-40.0579883,-778.3674253,1,9,3,1,1,1
-428.6895404,297.4082645,1,10,4,2,2,1
-267.5283683,93.83281973,1,11,5,3,1,1
54.19567558,69.17918747,1,12,6,4,2,1
463.9574788,148.4846797,1,1,1,1,1,1
439.4822484,-657.8452258,1,2,2,2,2,1
-114.5768034,-58.48187267,1,3,3,3,1,1
102.278149,64.70948787,1,4,4,4,2,1
494.7700571,-418.1746856,1,5,5,1,1,1
-288.5972052,268.6467024,1,6,6,2,2,1
290.4639761,646.3220133,1,7,1,3,1,1
-391.8574913,-496.5208534,1,8,2,4,2,1
-599.6175677,-95.94829482,1,9,3,1,1,1
492.6746729,0.050762835,1,10,4,2,2,1
613.1854426,9.603947598,1,11,5,3,1,1
188.2020475,168.3193087,1,12,6,4,2,1
450.658748,-233.9927024,1,1,1,1,1,1
-181.6061862,614.2777698,1,2,2,2,2,1
-428.8650516,-815.5080752,1,3,3,3,1,1
-72.28918095,170.9769704,1,4,4,4,2,1
-149.7313236,-385.5335596,1,5,5,1,1,1
-3.443791506,-249.7401981,1,6,6,2,2,1
447.2662427,-112.7553542,1,7,1,3,1,1
-223.7563884,-180.4537077,1,8,2,4,2,1
106.6288957,210.5448151,1,9,3,1,1,1
178.1749989,-142.113367,1,10,4,2,2,1
-303.5278938,-612.4557494,1,11,5,3,1,1
229.036845,-64.34020734,1,12,6,4,2,1
213.0314868,502.5020733,1,1,1,1,1,1
269.7078755,144.8624234,1,2,2,2,2,1
65.66307135,-366.9869338,1,3,3,3,1,1
-99.80155221,-410.9244284,1,4,4,4,2,1
230.3136396,-271.6289794,1,5,5,1,1,1
771.1973267,271.4260823,1,6,6,2,2,1
-55.64128773,82.22102295,1,7,1,3,1,1
541.4070152,290.6585778,1,8,2,4,2,1
-63.37267105,-41.26218681,1,9,3,1,1,1
-666.1530032,351.7045736,1,10,4,2,2,1
-283.4183472,-18.4248808,1,11,5,3,1,1
392.1788944,32.07594326,1,12,6,4,2,1
265.9018399,347.8911101,1,1,1,1,1,1
438.4506696,152.0312347,1,2,2,2,2,1
41.36395062,426.5071394,1,3,3,3,1,1
-179.6169053,415.30553,1,4,4,4,2,1
571.0759562,-42.89211904,1,5,5,1,1,1
-182.710357,-118.6597369,1,6,6,2,2,1
413.3302043,-265.9948232,1,7,1,3,1,1
319.5684234,-417.8151727,1,8,2,4,2,1
-49.46469158,352.2832256,1,9,3,1,1,1
445.3332171,-285.5048415,1,10,4,2,2,1
236.0645643,-485.8520032,1,11,5,3,1,1
-562.973774,-296.105142,1,12,6,4,2,1
65.92284773,-103.1419264,1,1,1,1,1,1
-200.9138705,-781.7258131,1,2,2,2,2,1
-347.2923467,72.19435268,1,3,3,3,1,1
-581.0952959,422.6102509,1,4,4,4,2,1
-434.6330665,-232.8301731,1,5,5,1,1,1
90.91972074,-167.6930293,1,6,6,2,2,1
79.64969386,-406.0166624,1,7,1,3,1,1
-137.8609526,346.2306567,1,8,2,4,2,1
-519.5355877,9.198088502,1,9,3,1,1,1
237.3676734,148.0239085,1,10,4,2,2,1
196.5313136,184.806719,1,11,5,3,1,1
-63.43030196,-14.64291934,1,12,6,4,2,1
-221.5451201,-773.5795768,1,1,1,1,1,1
819.174426,-73.84016211,1,2,2,2,2,1
621.8951909,169.8224368,1,3,3,3,1,1
-94.02562451,-297.091097,1,4,4,4,2,1
-244.7068503,-584.6247697,1,5,5,1,1,1
-300.6280478,-80.57259597,1,6,6,2,2,1
-14.43363258,-75.80913822,1,7,1,3,1,1
-483.2544208,456.7612926,1,8,2,4,2,1
-414.16454,-41.34002615,1,9,3,1,1,1
-53.08930341,424.3231885,1,10,4,2,2,1
598.3134338,483.7202118,1,11,5,3,1,1
546.0380127,130.9609502,1,12,6,4,2,1
-724.9477512,377.1403011,1,1,1,1,1,1
-56.38228544,232.3322261,1,2,2,2,2,1
-2.024797536,-321.8313947,1,3,3,3,1,1
342.2050919,292.0635421,1,4,4,4,2,1
81.83760819,417.2705275,1,5,5,1,1,1
473.588696,-428.9217488,1,6,6,2,2,1
34.94343712,-160.7912969,1,7,1,3,1,1
560.3341853,-321.8792392,1,8,2,4,2,1
-117.7818022,28.69612376,1,9,3,1,1,1
32.82285567,178.0658587,1,10,4,2,2,1
-549.543097,244.6984619,1,11,5,3,1,1
-16.21820849,594.9094269,1,12,6,4,2,1
223.6053562,393.9102453,1,1,1,1,1,1
32.6341522,-191.3107784,1,2,2,2,2,1
48.88777206,17.59141844,1,3,3,3,1,1
73.32406655,-690.4231566,1,4,4,4,2,1
-79.50553375,163.9878368,1,5,5,1,1,1
388.1916288,-30.5888608,1,6,6,2,2,1
56.04435378,81.18525061,1,7,1,3,1,1
-223.6174739,-421.192074,1,8,2,4,2,1
50.90966717,-322.3889961,1,9,3,1,1,1
-767.6279801,58.94793218,1,10,4,2,2,1
-451.5777396,333.6694105,1,11,5,3,1,1
119.5124418,27.44483567,1,12,6,4,2,1
-362.3225244,-31.96904201,1,1,1,1,1,1
70.40955678,-900.5866596,1,2,2,2,2,1
-375.2227013,94.94635882,1,3,3,3,1,1
277.4311834,45.7950556,1,4,4,4,2,1
544.1121916,79.04208272,1,5,5,1,1,1
-720.375241,-256.3160753,1,6,6,2,2,1
-36.60260022,150.3286245,1,7,1,3,1,1
474.1132982,-189.1944655,1,8,2,4,2,1
124.8689191,252.4414452,1,9,3,1,1,1
