X,Y,Radius,Color_12,Color_6,Color_4,Color_2,Color_1
-527.6822385,739.916693,1,7,1,3,1,1
-0.646800744,264.2298902,1,8,2,4,2,1
668.3799227,86.67059633,1,9,3,1,1,1
-364.633197,-27.63633496,1,10,4,2,2,1
242.8435951,765.0865487,1,11,5,3,1,1
297.1410875,399.672369,1,12,6,4,2,1
-181.7034324,288.7653644,1,1,1,1,1,1
-447.8286727,-363.0895495,1,2,2,2,2,1
-0.593904958,462.2366338,1,3,3,3,1,1
-597.1181749,-266.0652232,1,4,4,4,2,1
563.4751613,95.94377101,1,5,5,1,1,1
184.4709477,-610.0152442,1,6,6,2,2,1
180.1701622,481.0873096,1,7,1,3,1,1
307.1933117,194.8081152,1,8,2,4,2,1
-127.6677144,-194.6010474,1,9,3,1,1,1
500.6147218,184.3541225,1,10,4,2,2,1
-443.9534951,464.5415869,1,11,5,3,1,1
-28.7246415,-205.4339426,1,12,6,4,2,1
348.5840128,315.3383143,1,1,1,1,1,1
422.8983847,-440.9551131,1,2,2,2,2,1
-482.7976475,-287.2502544,1,3,3,3,1,1
262.1769146,880.6695922,1,4,4,4,2,1
200.5511968,-302.0604776,1,5,5,1,1,1
-300.88909,-313.072493,1,6,6,2,2,1
-157.2801819,74.10202225,1,7,1,3,1,1
475.8631813,238.5996811,1,8,2,4,2,1
568.3644192,-146.808851,1,9,3,1,1,1
-268.6392603,-321.8752594,1,10,4,2,2,1
155.916552,-635.6366846,1,11,5,3,1,1
484.4795725,-117.9890922,1,12,6,4,2,1
-600.0735652,-334.5853983,1,1,1,1,1,1
246.4185628,306.4917607,1,2,2,2,2,1
157.2170889,227.1511601,1,3,3,3,1,1
315.0200906,-284.7269371,1,4,4,4,2,1
253.3040965,654.5288523,1,5,5,1,1,1
164.3689777,521.0537661,1,6,6,2,2,1
-240.1254814,50.02182643,1,7,1,3,1,1
-283.3572565,486.6105357,1,8,2,4,2,1
-307.1353164,298.8653043,1,9,3,1,1,1
-97.58016287,97.47596632,1,10,4,2,2,1
92.65011447,43.11882704,1,11,5,3,1,1
164.209182,-244.0110131,1,12,6,4,2,1
191.4275667,-461.6367839,1,1,1,1,1,1
236.5122217,-66.52862733,1,2,2,2,2,1
580.3944054,-198.3857125,1,3,3,3,1,1
291.3094787,-254.6937232,1,4,4,4,2,1
501.6513162,62.70282394,1,5,5,1,1,1
368.0569754,544.3777485,1,6,6,2,2,1
-252.7908308,-120.2621831,1,7,1,3,1,1
-11.40809325,-569.3215406,1,8,2,4,2,1
-440.0198925,44.79875099,1,9,3,1,1,1
457.7798296,513.3703357,1,10,4,2,2,1
-400.9649512,-62.89607919,1,11,5,3,1,1
773.6137048,-138.6931749,1,12,6,4,2,1
-161.7991726,94.59960051,1,1,1,1,1,1
-48.67353328,-223.5470266,1,2,2,2,2,1
308.0149631,-391.405145,1,3,3,3,1,1
248.502928,-14.63847607,1,4,4,4,2,1
309.8093004,582.3565973,1,5,5,1,1,1
707.8090272,-254.4306104,1,6,6,2,2,1
-138.0702417,-54.7865908,1,7,1,3,1,1
381.3185263,59.05989307,1,8,2,4,2,1
-165.5753709,-396.6610091,1,9,3,1,1,1
353.6818609,135.8856034,1,10,4,2,2,1
143.6357106,443.12003,1,11,5,3,1,1
149.177349,-5.690199676,1,12,6,4,2,1
-241.2946991,353.9990934,1,1,1,1,1,1
-271.7719298,-61.61564738,1,2,2,2,2,1
-4.341462448,253.0219012,1,3,3,3,1,1
671.3618,-27.43348643,1,4,4,4,2,1
379.3292706,-405.3972201,1,5,5,1,1,1
477.5142956,-440.8276523,1,6,6,2,2,1
-459.0131775,385.7957226,1,7,1,3,1,1
146.1693595,-473.1974936,1,8,2,4,2,1
642.27061,297.6655206,1,9,3,1,1,1
-763.2270762,254.7874285,1,10,4,2,2,1
-61.27341914,-782.1932882,1,11,5,3,1,1
127.0258777,-41.40096909,1,12,6,4,2,1
133.5756305,-676.575707,1,1,1,1,1,1
98.24108728,-89.64928241,1,2,2,2,2,1
481.2597198,144.0528662,1,3,3,3,1,1
-100.9196948,-168.2985457,1,4,4,4,2,1
214.0361872,625.0935918,1,5,5,1,1,1
-623.2620808,206.5133,1,6,6,2,2,1
197.1002108,-310.9040796,1,7,1,3,1,1
363.7433674,378.1258407,1,8,2,4,2,1
-205.6748032,364.3104996,1,9,3,1,1,1
-319.9188781,-130.1682704,1,10,4,2,2,1
-671.6031797,-107.8735599,1,11,5,3,1,1
367.5678503,-494.1648195,1,12,6,4,2,1
97.25161587,-307.2095971,1,1,1,1,1,1
-243.4926202,615.8419751,1,2,2,2,2,1
463.1817547,390.1727247,1,3,3,3,1,1
-414.8175372,404.7009781,1,4,4,4,2,1
56.08244735,347.0346747,1,5,5,1,1,1
448.1654414,187.9008698,1,6,6,2,2,1
138.4670789,372.0149436,1,7,1,3,1,1
-350.4904698,190.7562391,1,8,2,4,2,1
-185.7427695,-442.3600548,1,9,3,1,1,1
-313.5018852,171.6175406,1,10,4,2,2,1
304.273491,-241.1230833,1,11,5,3,1,1
360.4915055,-167.1205298,1,12,6,4,2,1
240.1859109,657.9812958,1,1,1,1,1,1
66.31528488,87.11863365,1,2,2,2,2,1
-139.3029579,43.47334737,1,3,3,3,1,1
148.9887212,422.3772481,1,4,4,4,2,1
-352.006278,684.872723,1,5,5,1,1,1
-413.2110215,75.24340958,1,6,6,2,2,1
103.4186157,-147.9423378,1,7,1,3,1,1
-91.1199132,-484.4162398,1,8,2,4,2,1
-464.04858,-209.8817896,1,9,3,1,1,1
135.3529006,179.4967673,1,10,4,2,2,1
-118.0470458,-681.4274858,1,11,5,3,1,1
-115.0651203,-389.2805024,1,12,6,4,2,1
-315.0840709,-529.3305824,1,1,1,1,1,1
110.1462607,50.7538055,1,2,2,2,2,1
-63.68424298,-52.3773239,1,3,3,3,1,1
-144.722349,306.1477556,1,4,4,4,2,1
276.3521584,-15.21694252,1,5,5,1,1,1
-21.49267027,520.0729384,1,6,6,2,2,1
-90.33593259,649.4402139,1,7,1,3,1,1
-257.5557407,55.13372092,1,8,2,4,2,1
-69.95266234,-543.9124561,1,9,3,1,1,1
-786.1353977,199.8781245,1,10,4,2,2,1
187.6169181,-7.567115148,1,11,5,3,1,1
376.6400676,-352.1977916,1,12,6,4,2,1
-78.85055626,-595.3246642,1,1,1,1,1,1
-192.9358217,331.1861316,1,2,2,2,2,1
-189.6907001,473.5933695,1,3,3,3,1,1
439.2508716,303.9697838,1,4,4,4,2,1
55.18368629,131.2767465,1,5,5,1,1,1
-243.8464125,71.18678482,1,6,6,2,2,1
-83.29885015,-42.51004779,1,7,1,3,1,1
318.3067239,377.4649489,1,8,2,4,2,1
166.7773664,-200.4755369,1,9,3,1,1,1
-604.3319927,349.2547265,1,10,4,2,2,1
-104.2624904,259.4241735,1,11,5,3,1,1
-353.3297586,-75.19449561,1,12,6,4,2,1
-53.37540679,376.7394793,1,1,1,1,1,1
408.4982093,-187.3675517,1,2,2,2,2,1
170.2759555,99.26400586,1,3,3,3,1,1
175.2550487,-469.4820434,1,4,4,4,2,1
-618.0805674,-229.2290313,1,5,5,1,1,1
-88.07701014,117.2576648,1,6,6,2,2,1
365.2960012,267.6867472,1,7,1,3,1,1
549.5443031,-574.2661831,1,8,2,4,2,1
306.1167939,290.7257,1,9,3,1,1,1
212.3180943,346.8598426,1,10,4,2,2,1
-141.6916164,273.6452508,1,11,5,3,1,1
-306.7457993,-218.2956619,1,12,6,4,2,1
-212.2563064,10.99655473,1,1,1,1,1,1
-105.5176328,-359.8290763,1,2,2,2,2,1
669.4300359,27.07558768,1,3,3,3,1,1
132.0968682,-310.7249123,1,4,4,4,2,1
-175.652233,-263.8412989,1,5,5,1,1,1
-516.4709034,-15.36656561,1,6,6,2,2,1
-119.4776459,399.4519149,1,7,1,3,1,1
-158.9935462,356.9960983,1,8,2,4,2,1
-412.5984397,333.1967984,1,9,3,1,1,1
-9.294011719,-225.6261829,1,10,4,2,2,1
251.2700076,-361.0268557,1,11,5,3,1,1
562.6794668,221.9705441,1,12,6,4,2,1
-426.9602522,56.20458607,1,1,1,1,1,1
234.1797343,177.0586188,1,2,2,2,2,1
76.12114795,436.4975203,1,3,3,3,1,1
-114.4210337,-229.4234336,1,4,4,4,2,1
20.5245181,-313.3875861,1,5,5,1,1,1
-36.07145194,162.7843199,1,6,6,2,2,1
419.4835765,495.122633,1,7,1,3,1,1
-9.466764327,88.79902875,1,8,2,4,2,1
717.526145,-259.7983064,1,9,3,1,1,1
353.2014412,506.3761904,1,10,4,2,2,1
415.7090709,-120.7997243,1,11,5,3,1,1
-411.3040474,363.4613635,1,12,6,4,2,1
-592.1126812,-220.6674476,1,1,1,1,1,1
96.31772529,192.1499825,1,2,2,2,2,1
492.5479446,93.07198638,1,3,3,3,1,1
-499.1342772,223.3560839,1,4,4,4,2,1
184.2932903,-168.1351577,1,5,5,1,1,1
-392.0808055,26.49471542,1,6,6,2,2,1
373.0842923,496.3704718,1,7,1,3,1,1
488.4675993,-248.3910133,1,8,2,4,2,1
-303.2659415,-65.81437298,1,9,3,1,1,1
-382.7954014,-53.41294434,1,10,4,2,2,1
134.044437,348.2734994,1,11,5,3,1,1
-321.9528784,345.494807,1,12,6,4,2,1
381.4273374,-483.9318336,1,1,1,1,1,1
130.0774782,-89.52448737,1,2,2,2,2,1
-877.8856224,-172.1750605,1,3,3,3,1,1
-422.8414484,244.4314963,1,4,4,4,2,1
-688.1860171,187.0884468,1,5,5,1,1,1
-42.59961254,594.7582163,1,6,6,2,2,1
486.3117265,-153.1157024,1,7,1,3,1,1
-19.81565886,-32.19042083,1,8,2,4,2,1
203.6478315,128.7141095,1,9,3,1,1,1
69.91277469,118.0312783,1,10,4,2,2,1
-15.43038048,-329.161189,1,11,5,3,1,1
-24.06335976,43.59814318,1,12,6,4,2,1
355.7552333,-303.9884299,1,1,1,1,1,1
-551.5773458,132.3704759,1,2,2,2,2,1
-79.34713384,229.1973903,1,3,3,3,1,1
-326.7407085,-46.96985033,1,4,4,4,2,1
-191.0467841,242.0233009,1,5,5,1,1,1
65.8599091,-57.37547277,1,6,6,2,2,1
370.0250139,191.9779991,1,7,1,3,1,1
82.37799705,-794.8414282,1,8,2,4,2,1
-321.0822698,75.98707032,1,9,3,1,1,1
-527.9673519,-251.7312757,1,10,4,2,2,1
-7.6439235,-405.9593087,1,11,5,3,1,1
342.3286071,47.6128982,1,12,6,4,2,1
-763.4199367,183.7480032,1,1,1,1,1,1
44.06085871,-352.5538991,1,2,2,2,2,1
-519.4614434,-57.05963411,1,3,3,3,1,1
-418.2886741,482.7333434,1,4,4,4,2,1
-597.6959756,-330.483268,1,5,5,1,1,1
161.7390158,-205.5967205,1,6,6,2,2,1
-51.75877921,-507.0719193,1,7,1,3,1,1
-107.50149,354.5792484,1,8,2,4,2,1
167.6178963,-211.4359789,1,9,3,1,1,1
258.7584412,611.8223505,1,10,4,2,2,1
-228.3028539,86.24520296,1,11,5,3,1,1
111.0933595,773.1939074,1,12,6,4,2,1
-255.0158045,114.3399672,1,1,1,1,1,1
475.702346,-27.97826699,1,2,2,2,2,1
-712.5809611,312.2323518,1,3,3,3,1,1
100.5746601,-467.0260963,1,4,4,4,2,1
361.8603263,85.13846296,1,5,5,1,1,1
599.6849985,196.289432,1,6,6,2,2,1
-173.9717718,-246.4124062,1,7,1,3,1,1
18.35376483,520.3831707,1,8,2,4,2,1
419.0739709,428.2527708,1,9,3,1,1,1
-188.3332916,-332.5300999,1,10,4,2,2,1
-405.1088838,-142.3002077,1,11,5,3,1,1
-13.65539749,-639.4155223,1,12,6,4,2,1
-317.7392953,-174.1138922,1,1,1,1,1,1
-565.4836878,565.9102962,1,2,2,2,2,1
310.8803795,-417.5053827,1,3,3,3,1,1
-355.2828406,331.1508418,1,4,4,4,2,1
333.8094063,-304.5912407,1,5,5,1,1,1
-97.12393393,-515.9966218,1,6,6,2,2,1
536.8455874,95.32465881,1,7,1,3,1,1
590.6800541,-235.7258017,1,8,2,4,2,1
-14.15760436,-49.31404462,1,9,3,1,1,1
193.4909771,360.8944009,1,10,4,2,2,1
469.9289081,462.6859094,1,11,5,3,1,1
74.97284036,619.3339023,1,12,6,4,2,1
88.87122117,47.36366899,1,1,1,1,1,1
-159.2275889,43.95975275,1,2,2,2,2,1
-476.5399565,-252.3453012,1,3,3,3,1,1
-224.3215587,60.13774895,1,4,4,4,2,1
-571.2002501,-150.7776265,1,5,5,1,1,1
75.52039705,410.8057899,1,6,6,2,2,1
-269.7236881,79.90262972,1,7,1,3,1,1
-243.2386874,171.5935125,1,8,2,4,2,1
-24.94392037,-528.0590211,1,9,3,1,1,1
439.8505791,105.3527157,1,10,4,2,2,1
-1.432432902,-83.69816259,1,11,5,3,1,1
263.9528411,16.14136629,1,12,6,4,2,1
-52.49940425,-776.3613554,1,1,1,1,1,1
-279.8998653,225.1992282,1,2,2,2,2,1
205.5926496,508.4199728,1,3,3,3,1,1
-159.3341791,212.752597,1,4,4,4,2,1
-262.9314357,89.49893614,1,5,5,1,1,1
534.5427508,90.39785712,1,6,6,2,2,1
387.1587022,4.253228273,1,7,1,3,1,1
-231.0449563,-647.7019732,1,8,2,4,2,1
76.47828114,-120.4669721,1,9,3,1,1,1
-109.4848144,72.84252386,1,10,4,2,2,1
672.7997504,117.4161512,1,11,5,3,1,1
-566.9427361,364.3917261,1,12,6,4,2,1
-237.6609761,40.93259027,1,1,1,1,1,1
769.4023123,170.8649685,1,2,2,2,2,1
-154.277869,502.7215564,1,3,3,3,1,1
629.9993456,178.573458,1,4,4,4,2,1
45.4722681,-269.5165144,1,5,5,1,1,1
210.8503213,762.0396892,1,6,6,2,2,1
469.9232189,27.16000786,1,7,1,3,1,1
248.9911742,-358.0485968,1,8,2,4,2,1
350.7487983,99.4247695,1,9,3,1,1,1
260.9747901,-71.43069104,1,10,4,2,2,1
-629.0070714,-360.0182026,1,11,5,3,1,1
190.5628937,-66.40106205,1,12,6,4,2,1
-159.7148492,650.642355,1,1,1,1,1,1
133.8830291,-543.7533349,1,2,2,2,2,1
-115.0562227,524.6044344,1,3,3,3,1,1
-362.970105,352.774516,1,4,4,4,2,1
-502.8965167,-139.8299194,1,5,5,1,1,1
504.8122044,116.3997741,1,6,6,2,2,1
-199.7810172,-165.9090847,1,7,1,3,1,1
229.5725653,104.3509526,1,8,2,4,2,1
-28.1906577,60.60917798,1,9,3,1,1,1
147.5549463,125.3882117,1,10,4,2,2,1
208.5280198,-51.2915838,1,11,5,3,1,1
325.338881,233.8293695,1,12,6,4,2,1
459.5304567,-210.6458599,1,1,1,1,1,1
-323.1924919,-201.1511693,1,2,2,2,2,1
-715.582079,194.2413166,1,3,3,3,1,1
-682.6132734,-75.58090169,1,4,4,4,2,1
349.8126668,-524.1283084,1,5,5,1,1,1
-347.3410385,-518.4042426,1,6,6,2,2,1
-762.6513211,255.8677622,1,7,1,3,1,1
-15.32305823,627.7557519,1,8,2,4,2,1
625.4978242,-197.3510425,1,9,3,1,1,1
-468.0756406,452.8529292,1,10,4,2,2,1
-267.482651,719.6968666,1,11,5,3,1,1
565.116701,-61.45079348,1,12,6,4,2,1
495.1297934,69.04070551,1,1,1,1,1,1
240.1297557,-216.8616426,1,2,2,2,2,1
-355.3325109,128.4694822,1,3,3,3,1,1
-55.17741439,-242.1376205,1,4,4,4,2,1
-104.2556045,111.8830517,1,5,5,1,1,1
-613.2443516,-87.69114755,1,6,6,2,2,1
482.8383987,-559.5712383,1,7,1,3,1,1
-70.99553696,85.96285275,1,8,2,4,2,1
-532.630831,-363.1827979,1,9,3,1,1,1
-316.1072247,129.018713,1,10,4,2,2,1
-308.8990547,179.2066771,1,11,5,3,1,1
481.0950927,-199.5777982,1,12,6,4,2,1
-365.2663795,323.6760451,1,1,1,1,1,1
-297.9033732,377.3926831,1,2,2,2,2,1
-345.9106009,-451.9927115,1,3,3,3,1,1
-169.2792149,-308.3572546,1,4,4,4,2,1
-239.6997784,-370.8310063,1,5,5,1,1,1
-195.9713246,64.39850625,1,6,6,2,2,1
217.7492089,-387.1976084,1,7,1,3,1,1
-119.2046182,112.2636357,1,8,2,4,2,1
610.298827,208.26685,1,9,3,1,1,1
448.7165372,2.024093583,1,10,4,2,2,1
650.7298456,45.28040866,1,11,5,3,1,1
-368.6501455,118.2912478,1,12,6,4,2,1
474.4711568,-639.8298783,1,1,1,1,1,1
509.3193416,-472.8078622,1,2,2,2,2,1
368.9080087,287.7472426,1,3,3,3,1,1
-168.3400747,-639.1965429,1,4,4,4,2,1
216.3105271,-177.0270778,1,5,5,1,1,1
-21.63738159,-127.5837731,1,6,6,2,2,1
125.7130714,134.5372424,1,7,1,3,1,1
384.0153779,-654.6577623,1,8,2,4,2,1
191.5570232,-765.3737521,1,9,3,1,1,1
175.5073916,-787.2636272,1,10,4,2,2,1
447.0535998,-260.9550006,1,11,5,3,1,1
77.18620166,-369.4379885,1,12,6,4,2,1
171.7531221,65.45297193,1,1,1,1,1,1
268.1747452,291.0901964,1,2,2,2,2,1
-213.2158282,645.2326704,1,3,3,3,1,1
80.713064,107.2280101,1,4,4,4,2,1
-357.4733822,371.5306963,1,5,5,1,1,1
300.8118451,-426.1875941,1,6,6,2,2,1
44.88687656,-237.1094494,1,7,1,3,1,1
907.6482488,-13.66065916,1,8,2,4,2,1
-343.8439941,-508.8541616,1,9,3,1,1,1
-20.27407415,-307.4093295,1,10,4,2,2,1
-273.9719012,578.139965,1,11,5,3,1,1
-202.4843943,-492.7228638,1,12,6,4,2,1
196.1083096,-508.7910105,1,1,1,1,1,1
45.7524872,-372.8034839,1,2,2,2,2,1
-128.7360169,-85.09092993,1,3,3,3,1,1
-474.8554177,-73.33501906,1,4,4,4,2,1
-188.1719525,-623.5737928,1,5,5,1,1,1
328.3850016,434.1527338,1,6,6,2,2,1
474.3132941,75.94324797,1,7,1,3,1,1
-266.2419686,-92.40964437,1,8,2,4,2,1
-106.1598695,-541.2541402,1,9,3,1,1,1
-668.6226568,-36.71381183,1,10,4,2,2,1
383.1840827,-376.0460819,1,11,5,3,1,1
685.1816533,168.5237387,1,12,6,4,2,1
-391.8974443,-88.99801634,1,1,1,1,1,1
269.7160799,-219.0042626,1,2,2,2,2,1
381.8728638,-528.8104196,1,3,3,3,1,1
-65.69188863,-253.6605482,1,4,4,4,2,1
-234.1944112,-606.0471337,1,5,5,1,1,1
-125.1696606,604.0029304,1,6,6,2,2,1
-109.2891244,-102.4087025,1,7,1,3,1,1
43.6470019,-804.6375792,1,8,2,4,2,1
-437.2593801,-486.607379,1,9,3,1,1,1
-275.320151,5.612165139,1,10,4,2,2,1
-31.40010809,-70.22729604,1,11,5,3,1,1
-467.054662,-407.245102,1,12,6,4,2,1
655.0741036,-250.8856012,1,1,1,1,1,1
-301.1293174,414.1188917,1,2,2,2,2,1
89.89251438,484.7615091,1,3,3,3,1,1
-335.201887,-133.5213213,1,4,4,4,2,1
573.9396311,-183.1753836,1,5,5,1,1,1
-105.6444621,104.241625,1,6,6,2,2,1
345.969363,-69.30559556,1,7,1,3,1,1
-262.9070543,240.413799,1,8,2,4,2,1
-107.3626418,-43.42609682,1,9,3,1,1,1
475.6111176,641.526689,1,10,4,2,2,1
200.791588,-101.0807834,1,11,5,3,1,1
139.5829457,18.60801614,1,12,6,4,2,1
-269.1562224,253.927375,1,1,1,1,1,1
330.392589,751.7486974,1,2,2,2,2,1
-362.3642001,376.9582715,1,3,3,3,1,1
156.7405078,-91.75296888,1,4,4,4,2,1
-163.1675582,540.2011514,1,5,5,1,1,1
-263.2862814,-327.9871547,1,6,6,2,2,1
80.97514519,-114.1781074,1,7,1,3,1,1
-373.9230744,-245.7187635,1,8,2,4,2,1
337.6837883,293.7373091,1,9,3,1,1,1
-95.39191983,-62.18055174,1,10,4,2,2,1
-200.3621809,472.5163125,1,11,5,3,1,1
7.720478287,-363.7794822,1,12,6,4,2,1
167.1287411,43.47332878,1,1,1,1,1,1
-224.37387,251.0467898,1,2,2,2,2,1
44.43092489,11.84049629,1,3,3,3,1,1
60.90156319,-101.6116152,1,4,4,4,2,1
622.0719143,-192.0165313,1,5,5,1,1,1
-488.3114029,-350.2689759,1,6,6,2,2,1
-42.2552966,175.0456006,1,7,1,3,1,1
-185.3620896,-193.3327991,1,8,2,4,2,1
-400.9998267,374.3917818,1,9,3,1,1,1
245.8825904,531.0686563,1,10,4,2,2,1
643.9300636,-145.2884838,1,11,5,3,1,1
19.37690453,-188.8640793,1,12,6,4,2,1
-167.7278518,-479.7328449,1,1,1,1,1,1
-493.8417494,-140.5205576,1,2,2,2,2,1
-201.4327027,-128.296443,1,3,3,3,1,1
-408.0981912,125.8462393,1,4,4,4,2,1
-132.2625743,-275.6583128,1,5,5,1,1,1
-82.24424218,-109.0018978,1,6,6,2,2,1
359.864736,131.6057997,1,7,1,3,1,1
498.0745084,20.49049662,1,8,2,4,2,1
-36.03753101,638.9916348,1,9,3,1,1,1
363.6694989,159.0093622,1,10,4,2,2,1
222.4212768,-279.9528007,1,11,5,3,1,1
218.746983,211.2547584,1,12,6,4,2,1
361.1598408,50.05013786,1,1,1,1,1,1
-525.8690558,-35.18974654,1,2,2,2,2,1
-261.7648034,-636.4168245,1,3,3,3,1,1
-148.5219117,168.6554505,1,4,4,4,2,1
312.7547785,-207.6279067,1,5,5,1,1,1
-222.9874733,748.498345,1,6,6,2,2,1
179.6566892,-13.34909208,1,7,1,3,1,1
-87.84185128,95.12988769,1,8,2,4,2,1
554.6221313,-307.2384074,1,9,3,1,1,1
-87.79305928,421.4812719,1,10,4,2,2,1
-548.8511656,11.00238716,1,11,5,3,1,1
426.6708017,83.20168147,1,12,6,4,2,1
-81.38641346,15.1232452,1,1,1,1,1,1
-168.1827678,406.8774036,1,2,2,2,2,1
132.9374203,-518.738777,1,3,3,3,1,1
88.97619331,333.4906607,1,4,4,4,2,1
-66.40622255,-424.6081999,1,5,5,1,1,1
-564.6225198,161.5359676,1,6,6,2,2,1
115.6612269,42.76011261,1,7,1,3,1,1
-202.3462283,444.5739493,1,8,2,4,2,1
-434.0487285,-187.1191391,1,9,3,1,1,1
630.0481216,72.46734937,1,10,4,2,2,1
369.4502599,419.9102586,1,11,5,3,1,1
-350.166184,-275.6270688,1,12,6,4,2,1
705.3661074,61.94864798,1,1,1,1,1,1
171.4346851,-319.1997073,1,2,2,2,2,1
282.2443577,873.0843197,1,3,3,3,1,1
-363.698035,115.2591688,1,4,4,4,2,1
-560.242473,-321.2472946,1,5,5,1,1,1
-394.1431959,-149.7971737,1,6,6,2,2,1
-192.3636382,489.0013309,1,7,1,3,1,1
-296.6577777,-213.9382589,1,8,2,4,2,1
-107.6395565,316.5503116,1,9,3,1,1,1
-299.7357319,192.0549839,1,10,4,2,2,1
-92.0305994,-361.6034482,1,11,5,3,1,1
304.6698346,-373.0250288,1,12,6,4,2,1
24.20144426,-21.12921677,1,1,1,1,1,1
475.5064574,95.41827425,1,2,2,2,2,1
-602.3845495,-24.09145492,1,3,3,3,1,1
-156.8429144,305.3993592,1,4,4,4,2,1
-730.0762979,-160.3158761,1,5,5,1,1,1
-292.1596552,194.3566555,1,6,6,2,2,1
58.73072367,307.9076853,1,7,1,3,1,1
251.1608691,326.7211848,1,8,2,4,2,1
-135.2121237,-749.9638705,1,9,3,1,1,1
-60.4496478,102.227344,1,10,4,2,2,1
75.36046218,-58.08247797,1,11,5,3,1,1
-229.5510808,-182.1494889,1,12,6,4,2,1
-636.6977865,206.239174,1,1,1,1,1,1
461.2604813,-143.981193,1,2,2,2,2,1
-408.9184226,181.1530267,1,3,3,3,1,1
45.80688728,96.19965956,1,4,4,4,2,1
-115.62781,-431.4762868,1,5,5,1,1,1
204.6157991,221.2303328,1,6,6,2,2,1
50.83868277,50.33347841,1,7,1,3,1,1
-487.6532705,409.1545931,1,8,2,4,2,1
-376.1806499,-50.97674677,1,9,3,1,1,1
153.9384632,355.8832274,1,10,4,2,2,1
317.2554804,-405.2799153,1,11,5,3,1,1
-492.9347721,-35.15104352,1,12,6,4,2,1
-38.09752319,-679.975261,1,1,1,1,1,1
911.7164029,124.9747978,1,2,2,2,2,1
617.2112952,266.05473,1,3,3,3,1,1
-468.2064079,-356.2194688,1,4,4,4,2,1
195.230575,-191.1168593,1,5,5,1,1,1
-28.79801457,-123.1502063,1,6,6,2,2,1
769.5148626,73.53271089,1,7,1,3,1,1
-41.94347138,-128.2244288,1,8,2,4,2,1
386.6366387,131.7370565,1,9,3,1,1,1
45.63847121,-520.6358617,1,10,4,2,2,1
-459.1235817,519.4261983,1,11,5,3,1,1
-79.88180415,122.6460451,1,12,6,4,2,1
-531.8651689,-112.6768555,1,1,1,1,1,1
297.9578846,25.51135624,1,2,2,2,2,1
130.0491246,40.08309195,1,3,3,3,1,1
-206.6420016,-170.3978342,1,4,4,4,2,1
81.68024587,-220.0811206,1,5,5,1,1,1
113.990993,-227.9472208,1,6,6,2,2,1
444.9467024,-242.1179468,1,7,1,3,1,1
107.6715319,383.2572827,1,8,2,4,2,1
-291.669417,-368.1944228,1,9,3,1,1,1
-231.5462721,186.813387,1,10,4,2,2,1
-459.4384608,252.7505534,1,11,5,3,1,1
-93.88134786,6.630329718,1,12,6,4,2,1
451.4923377,-153.2668697,1,1,1,1,1,1
-382.4114286,-122.1662947,1,2,2,2,2,1
-409.6973734,295.4854956,1,3,3,3,1,1
132.5855145,-498.5338274,1,4,4,4,2,1
-445.0195397,274.8878221,1,5,5,1,1,1
-166.5694753,293.679839,1,6,6,2,2,1
-112.7704573,-667.5896245,1,7,1,3,1,1
-266.552497,-93.52522494,1,8,2,4,2,1
-499.0546979,-4.316496161,1,9,3,1,1,1
-642.9474965,-401.4468332,1,10,4,2,2,1
370.4779725,127.4911432,1,11,5,3,1,1
-275.8707657,-30.17845317,1,12,6,4,2,1
-6.81180549,-765.4721378,1,1,1,1,1,1
-412.6262771,144.9582811,1,2,2,2,2,1
-130.5367947,-683.9863765,1,3,3,3,1,1
-281.4987982,322.1599891,1,4,4,4,2,1
-316.6648736,17.40093248,1,5,5,1,1,1
734.0437095,229.03049,1,6,6,2,2,1
-480.404787,199.860729,1,7,1,3,1,1
-94.89978854,-774.8903596,1,8,2,4,2,1
250.516825,438.8040831,1,9,3,1,1,1
-303.1475031,579.6706777,1,10,4,2,2,1
-220.4216705,230.5445205,1,11,5,3,1,1
56.59451996,500.9715083,1,12,6,4,2,1
384.9183062,-242.355403,1,1,1,1,1,1
333.7585039,439.4811318,1,2,2,2,2,1
-374.989455,-4.24401526,1,3,3,3,1,1
-364.7145293,37.43051389,1,4,4,4,2,1
11.27366217,-191.5779333,1,5,5,1,1,1
-275.573704,250.3301381,1,6,6,2,2,1
-19.42328515,227.7604825,1,7,1,3,1,1
-531.1975584,-609.9250225,1,8,2,4,2,1
425.9024119,90.75268063,1,9,3,1,1,1
44.20866714,148.8916405,1,10,4,2,2,1
734.8145485,348.7828646,1,11,5,3,1,1
248.067673,294.2539452,1,12,6,4,2,1
-355.9046445,-676.9995479,1,1,1,1,1,1
375.1782379,-323.0689668,1,2,2,2,2,1
29.14460322,-242.9259375,1,3,3,3,1,1
-514.7207307,353.2471439,1,4,4,4,2,1
364.9609429,172.4878658,1,5,5,1,1,1
-428.0386582,82.6390382,1,6,6,2,2,1
103.6015031,-130.5531078,1,7,1,3,1,1
-451.8451366,420.6387569,1,8,2,4,2,1
-738.2163557,-108.4282475,1,9,3,1,1,1
188.8095762,65.45159791,1,10,4,2,2,1
-139.3510239,267.210835,1,11,5,3,1,1
253.6940628,35.88362341,1,12,6,4,2,1
740.3406809,-52.15299837,1,1,1,1,1,1
-110.9359773,-406.4578957,1,2,2,2,2,1
-229.6809725,194.272804,1,3,3,3,1,1
-341.8512298,-523.9925414,1,4,4,4,2,1
